event_time,open,close,high,low,volume
1562331720000,0.0039259,0.0039194,0.003926,0.0039008,5006409
1562331780000,0.0039194,0.0039191,0.0039194,0.0039009,2102032
1562331840000,0.0039189,0.0038865,0.003919,0.0038774,4218741
1562331900000,0.0038865,0.0038802,0.0038981,0.003875,3734655
1562331960000,0.0038799,0.0038989,0.0038989,0.0038145,5933951
1562332020000,0.0038979,0.003893,0.0039065,0.0038927,4307517
1562332080000,0.0038951,0.0039018,0.0039018,0.0038833,1115813
1562332140000,0.003901,0.0038915,0.003901,0.0038915,269830
1562332200000,0.0038933,0.0038933,0.0038967,0.0038814,1763146
1562332260000,0.0038922,0.0039,0.0039029,0.0038753,3213018
1562332320000,0.0038951,0.0038665,0.0038951,0.0038665,3842478
1562332380000,0.0038702,0.0038498,0.0038738,0.0038483,2427792
1562332440000,0.0038433,0.0038575,0.0038575,0.0038433,1931638
1562332500000,0.0038558,0.0038434,0.0038559,0.003835,1957928
1562332560000,0.0038374,0.00383,0.0038379,0.00383,2258247
1562332620000,0.0038227,0.0037918,0.0038227,0.0037913,6109761
1562332680000,0.0038009,0.0038019,0.0038494,0.0037977,1856859
1562332740000,0.0038043,0.0038041,0.0038446,0.0038041,822901
1562332800000,0.0038101,0.0038047,0.0038435,0.0038045,1061201
1562332860000,0.0038047,0.003801,0.0038047,0.0037999,4259416
1562332920000,0.0038002,0.003791,0.0038023,0.003791,3251144
1562332980000,0.003791,0.00379,0.003791,0.00379,6299337
1562333040000,0.00379,0.0037801,0.00379,0.003776,3998748
1562333100000,0.0037801,0.003767,0.0037801,0.0037667,1437007
1562333160000,0.0037676,0.0037652,0.0037677,0.003765,2682404
1562333220000,0.0037653,0.0037661,0.0037787,0.0037653,763753
1562333280000,0.0037662,0.0037994,0.0037999,0.0037662,2564644
1562333340000,0.0037977,0.0037791,0.0037985,0.003778,842507
1562333400000,0.0037791,0.0038221,0.0038495,0.0037791,6236270
1562333460000,0.0038163,0.0037807,0.0038313,0.0037807,3081516
1562333520000,0.0037832,0.0037851,0.00379,0.0037663,4018135
1562333580000,0.00379,0.0037978,0.0038151,0.0037889,2708624
1562333640000,0.0037979,0.0037925,0.0037979,0.0037908,1711084
1562333700000,0.0038149,0.00379,0.003815,0.00379,1985367
1562333760000,0.00379,0.0038145,0.0038165,0.0037852,2319160
1562333820000,0.0038001,0.0038054,0.0038055,0.0038,128393
1562333880000,0.0038055,0.0038021,0.0038144,0.0038001,399976
1562333940000,0.0038,0.0038091,0.0038091,0.0037933,893765
1562334000000,0.0038125,0.0038165,0.0038165,0.0038123,4065671
1562334060000,0.0038165,0.0038341,0.0038341,0.0038157,494910
1562334120000,0.0038367,0.0038366,0.0038434,0.0038307,1000392
1562334180000,0.003835,0.00385,0.00385,0.003835,6938308
1562334240000,0.0038468,0.0038404,0.003885,0.0038375,4201987
1562334300000,0.0038419,0.0038503,0.0038736,0.0038419,2044625
1562334360000,0.00386,0.00386,0.0038601,0.0038504,1190188
1562334420000,0.00386,0.0038727,0.00388,0.00386,5563238
1562334480000,0.0038616,0.0038516,0.0038723,0.0038515,5168576
1562334540000,0.0038516,0.0038397,0.0038516,0.0038308,8004146
1562334600000,0.003835,0.0038331,0.0038597,0.0038319,1097581
1562334660000,0.0038331,0.003828,0.0038331,0.00381,2928561
1562334720000,0.0038102,0.00381,0.003811,0.00381,135731
1562334780000,0.0038097,0.003806,0.0038173,0.003806,983980
1562334840000,0.003806,0.0038,0.0038199,0.0038,1290487
1562334900000,0.0038199,0.0038197,0.0038199,0.0038062,618540
1562334960000,0.003808,0.0038286,0.0038288,0.003808,1119687
1562335020000,0.0038284,0.0038237,0.0038284,0.0038235,1121678
1562335080000,0.0038249,0.0038284,0.00383,0.003807,2100944
1562335140000,0.0038218,0.0038353,0.00384,0.0038218,2221927
1562335200000,0.003845,0.0038287,0.003845,0.0038174,2075486
1562335260000,0.0038241,0.0038328,0.0038348,0.0038241,353273
1562335320000,0.0038273,0.0038272,0.0038273,0.0038203,2771916
1562335380000,0.0038256,0.0038307,0.0038309,0.0038256,146155
1562335440000,0.0038307,0.0038307,0.0038307,0.0038307,168688
1562335500000,0.0038275,0.0038399,0.0038399,0.0038275,585909
1562335560000,0.0038353,0.0038256,0.0038353,0.0038256,1392464
1562335620000,0.0038269,0.00382,0.0038312,0.00382,3954959
1562335680000,0.00382,0.0038238,0.0038239,0.0038153,643353
1562335740000,0.0038226,0.0038221,0.0038275,0.0038139,430671
1562335800000,0.0038165,0.0038262,0.0038262,0.0038164,154631
1562335860000,0.0038261,0.0038259,0.0038261,0.0038259,402143
1562335920000,0.0038258,0.0038337,0.0038359,0.0038258,3234175
1562335980000,0.0038333,0.0038368,0.003838,0.0038333,1069097
1562336040000,0.0038368,0.0038358,0.0038375,0.0038358,1464985
1562336100000,0.0038358,0.0038468,0.0038468,0.0038358,2017666
1562336160000,0.0038427,0.0038495,0.0038497,0.0038363,1928268
1562336220000,0.0038388,0.0038499,0.00385,0.0038388,313586
1562336280000,0.0038499,0.003859,0.0038594,0.003847,1267175
1562336340000,0.003859,0.00386,0.00386,0.0038491,1979866
1562336400000,0.003876,0.0038999,0.0039,0.0038589,10328795
1562336460000,0.0038999,0.0039001,0.00391,0.0038783,2550851
1562336520000,0.0039001,0.0038747,0.0039001,0.0038747,714721
1562336580000,0.003888,0.0039179,0.0039179,0.003888,3038192
1562336640000,0.0039179,0.003919,0.00392,0.0039118,2205776
1562336700000,0.0039189,0.0039103,0.0039189,0.0039103,957072
1562336760000,0.0039085,0.0039,0.0039094,0.0038939,2528876
1562336820000,0.0038902,0.0038546,0.0038963,0.0038393,9072532
1562336880000,0.0038551,0.0038636,0.0038636,0.003855,1694310
1562336940000,0.0038636,0.0038637,0.0038675,0.0038636,2621223
1562337000000,0.0038748,0.003874,0.0038914,0.003874,1699555
1562337060000,0.003874,0.0038741,0.0038894,0.003874,1074661
1562337120000,0.0038742,0.003874,0.0038843,0.0038716,3088807
1562337180000,0.0038736,0.0038736,0.0038737,0.0038736,3316428
1562337240000,0.0038736,0.0038763,0.0038763,0.0038736,1801784
1562337300000,0.0038736,0.003872,0.0038778,0.003872,1528935
1562337360000,0.0038731,0.0038693,0.0038732,0.0038693,406881
1562337420000,0.003865,0.0038644,0.003865,0.0038644,511855
1562337480000,0.0038644,0.003871,0.0038766,0.0038572,2564571
1562337540000,0.003871,0.0038627,0.003871,0.0038601,502838
1562337600000,0.0038798,0.0038627,0.0038798,0.003855,768995
1562337660000,0.0038797,0.0038797,0.0038797,0.0038789,14555
1562337720000,0.0038797,0.0038594,0.0038798,0.0038594,328423
1562337780000,0.0038625,0.0038776,0.0038785,0.0038625,427742
1562337840000,0.0038774,0.0038549,0.0038774,0.0038534,232229
1562337900000,0.0038505,0.00384,0.0038505,0.00384,1854137
1562337960000,0.0038401,0.00384,0.0038475,0.00384,1326417
1562338020000,0.0038475,0.0038716,0.0038717,0.00384,1252209
1562338080000,0.0038456,0.0038462,0.0038711,0.0038449,5143659
1562338140000,0.0038504,0.0038504,0.0038504,0.0038504,38119
1562338200000,0.00385,0.00384,0.00385,0.00384,3238086
1562338260000,0.0038399,0.0038378,0.00384,0.0038378,820725
1562338320000,0.0038399,0.0038467,0.0038467,0.0038399,1362622
1562338380000,0.0038467,0.0038462,0.0038509,0.0038461,2164940
1562338440000,0.0038661,0.003867,0.003867,0.0038563,546357
1562338500000,0.0038578,0.0038626,0.0038626,0.0038405,621218
1562338560000,0.0038623,0.0038632,0.0038632,0.0038621,748036
1562338620000,0.0038632,0.0038542,0.0038632,0.0038528,2904988
1562338680000,0.003861,0.003856,0.003861,0.0038531,1003353
1562338740000,0.0038532,0.0038413,0.0038532,0.0038299,2157121
1562338800000,0.0038373,0.0038399,0.0038525,0.0038373,1070187
1562338860000,0.00384,0.0038332,0.00384,0.0038332,418236
1562338920000,0.00384,0.0038511,0.0038511,0.0038351,586432
1562338980000,0.0038577,0.0038567,0.0038579,0.0038521,1184017
1562339040000,0.0038567,0.0038586,0.0038689,0.0038563,1448692
1562339100000,0.0038677,0.0038686,0.0038687,0.0038372,879461
1562339160000,0.0038677,0.0038678,0.0038678,0.0038677,80370
1562339220000,0.0038573,0.0038599,0.00386,0.0038564,729647
1562339280000,0.0038599,0.00385,0.00386,0.00385,503222
1562339340000,0.0038501,0.00385,0.0038501,0.00385,420211
1562339400000,0.0038463,0.0038623,0.0038652,0.0038366,1956452
1562339460000,0.0038577,0.0038551,0.0038577,0.0038549,679472
1562339520000,0.0038394,0.0038047,0.0038394,0.0038047,3157174
1562339580000,0.0038051,0.0038382,0.0038382,0.0038,1188997
1562339640000,0.0038382,0.0038382,0.0038382,0.0038382,0
1562339700000,0.0038111,0.0038125,0.003817,0.00381,1759550
1562339760000,0.0038037,0.003804,0.0038122,0.0038036,571020
1562339820000,0.003804,0.0038112,0.0038121,0.0038038,166110
1562339880000,0.003811,0.0038002,0.0038112,0.0038002,640544
1562339940000,0.0038002,0.0038013,0.003813,0.0038002,900837
1562340000000,0.0038025,0.0038013,0.0038039,0.0038013,687485
1562340060000,0.0038013,0.0038,0.0038013,0.0038,2470263
1562340120000,0.0038001,0.0037802,0.0038001,0.0037802,965561
1562340180000,0.0037802,0.0037716,0.0037997,0.0037716,4465491
1562340240000,0.0037789,0.0037803,0.0038079,0.0037781,1639306
1562340300000,0.0037813,0.0037781,0.0038077,0.0037781,1469889
1562340360000,0.0037864,0.0037741,0.0037864,0.0037741,599058
1562340420000,0.0037971,0.003796,0.0037971,0.003796,428012
1562340480000,0.0037912,0.0037701,0.0038018,0.0037701,3788515
1562340540000,0.0038064,0.0037627,0.0038065,0.0037627,4352968
1562340600000,0.0037627,0.0037501,0.0037627,0.0037306,5764592
1562340660000,0.003751,0.0037501,0.0037574,0.0037501,1785663
1562340720000,0.0037518,0.0037666,0.0038237,0.0037518,2671301
1562340780000,0.0037699,0.0037731,0.0037873,0.0037698,671842
1562340840000,0.003773,0.003768,0.0037777,0.003768,1533982
1562340900000,0.003768,0.0037584,0.0037743,0.0037584,2752958
1562340960000,0.003765,0.0037667,0.0037667,0.0037525,886183
1562341020000,0.0037666,0.0037638,0.00377,0.0037638,1682164
1562341080000,0.0037687,0.0037536,0.003769,0.0037536,1433541
1562341140000,0.0037644,0.00378,0.00378,0.0037579,1682737
1562341200000,0.0037709,0.0037752,0.003785,0.0037709,3015145
1562341260000,0.003785,0.0037907,0.0038,0.0037819,6740794
1562341320000,0.0037879,0.003777,0.003788,0.003777,657642
1562341380000,0.0037786,0.0037876,0.0037876,0.0037786,1133969
1562341440000,0.0037831,0.0037732,0.0037831,0.0037732,1062104
1562341500000,0.0037905,0.0037529,0.0037908,0.0037529,1941522
1562341560000,0.0037549,0.0037557,0.003767,0.0037549,390607
1562341620000,0.0037557,0.00374,0.0037693,0.00374,1713810
1562341680000,0.0037633,0.0037579,0.0037633,0.003738,676591
1562341740000,0.0037567,0.0037386,0.0037567,0.0037382,133115
1562341800000,0.0037403,0.0037415,0.0037415,0.0037403,134028
1562341860000,0.0037599,0.0037404,0.00376,0.0037404,3367374
1562341920000,0.0037567,0.00376,0.00376,0.0037567,3036913
1562341980000,0.0037443,0.0037439,0.0037443,0.003735,2585205
1562342040000,0.0037432,0.00371,0.0037432,0.00371,4382907
1562342100000,0.00371,0.00371,0.00371,0.00371,57557
1562342160000,0.0037275,0.0037371,0.0037371,0.0037275,84709
1562342220000,0.003733,0.00372,0.0037395,0.0037111,3239367
1562342280000,0.0037207,0.0037426,0.00375,0.0037206,3767762
1562342340000,0.0037426,0.0037379,0.0037426,0.0037204,2611465
1562342400000,0.0037276,0.0037272,0.0037338,0.00372,1444024
1562342460000,0.0037203,0.00371,0.0037203,0.00371,2407928
1562342520000,0.00371,0.00369,0.00371,0.0036869,6482676
1562342580000,0.0036902,0.0036908,0.003692,0.0036847,904230
1562342640000,0.003692,0.0036921,0.0036969,0.0036892,3192220
1562342700000,0.0036958,0.0036717,0.003696,0.0036671,5650734
1562342760000,0.0036879,0.0036708,0.0036879,0.0036599,7353259
1562342820000,0.0036708,0.0036811,0.0036971,0.0036592,3977102
1562342880000,0.0036811,0.00366,0.0036811,0.00366,8024624
1562342940000,0.00366,0.0036613,0.0036613,0.0036539,3908649
1562343000000,0.0036608,0.003667,0.0036671,0.0036562,2393345
1562343060000,0.003669,0.0036902,0.0036903,0.003669,378602
1562343120000,0.0036735,0.0036726,0.00368,0.0036623,1014193
1562343180000,0.0036723,0.00368,0.0036815,0.0036723,3028663
1562343240000,0.0036732,0.0036602,0.0036732,0.0036601,1462069
1562343300000,0.0036602,0.0036601,0.0036631,0.0036601,412127
1562343360000,0.0036693,0.00367,0.0036722,0.0036693,351368
1562343420000,0.003661,0.0036607,0.0036697,0.0036601,1705879
1562343480000,0.0036698,0.0036699,0.0036699,0.0036633,366924
1562343540000,0.0036699,0.0036434,0.0036699,0.0036434,2065429
1562343600000,0.003644,0.0036668,0.0036668,0.003644,99783
1562343660000,0.0036669,0.00369,0.00369,0.0036604,5051531
1562343720000,0.0036774,0.0036785,0.0036885,0.0036442,1884676
1562343780000,0.0036781,0.0036744,0.003684,0.00367,1964916
1562343840000,0.003669,0.0036591,0.0036812,0.0036591,2603728
1562343900000,0.0036594,0.0036741,0.0036773,0.0036594,817041
1562343960000,0.0036742,0.0036723,0.0036841,0.0036722,2047712
1562344020000,0.0036723,0.0036913,0.0036913,0.0036723,221520
1562344080000,0.0036813,0.0036869,0.0036915,0.00367,1414530
1562344140000,0.0036907,0.0036948,0.0036948,0.0036774,1873564
1562344200000,0.0036972,0.003687,0.0037148,0.003687,3297775
1562344260000,0.0036869,0.0037035,0.0037147,0.00368,2366379
1562344320000,0.0037027,0.0037081,0.0037083,0.0037027,744156
1562344380000,0.003708,0.0037017,0.003708,0.0037008,527846
1562344440000,0.0037079,0.0037058,0.0037137,0.0037025,686330
1562344500000,0.0037137,0.00371,0.0037138,0.0037037,2070538
1562344560000,0.00371,0.0036965,0.00371,0.0036965,1748532
1562344620000,0.0036948,0.0036802,0.0036948,0.00368,401920
1562344680000,0.0036813,0.0036813,0.0036813,0.0036813,34346
1562344740000,0.0037132,0.0037132,0.0037132,0.0037093,1545616
1562344800000,0.0037129,0.0036933,0.0037129,0.0036873,123518
1562344860000,0.0037,0.0037,0.0037003,0.0036999,109606
1562344920000,0.0037001,0.0037066,0.0037066,0.0037,1068167
1562344980000,0.0037066,0.0037075,0.0037075,0.0037065,1083336
1562345040000,0.0037051,0.003705,0.0037129,0.003705,340325
1562345100000,0.0037,0.0036974,0.0037,0.0036837,1485976
1562345160000,0.003682,0.0036845,0.003714,0.003682,2621130
1562345220000,0.0036857,0.0036845,0.0036857,0.003676,3410314
1562345280000,0.0036884,0.0036779,0.0036962,0.0036764,2324457
1562345340000,0.0036761,0.0036774,0.0036859,0.0036381,6041975
1562345400000,0.0036665,0.0036779,0.00368,0.0036665,814016
1562345460000,0.0036785,0.0036825,0.0036825,0.003652,2319580
1562345520000,0.0036825,0.0036812,0.0036832,0.0036673,1292192
1562345580000,0.0036811,0.003681,0.0036812,0.0036725,341822
1562345640000,0.003681,0.0036805,0.0036852,0.0036754,701548
1562345700000,0.0036835,0.0036787,0.0036835,0.0036684,1933296
1562345760000,0.0036788,0.0036616,0.0036788,0.0036616,1594496
1562345820000,0.0036636,0.0036652,0.0036696,0.0036636,572708
1562345880000,0.003672,0.00365,0.0036721,0.0036364,2511671
1562345940000,0.0036632,0.0036664,0.0036713,0.0036589,1644462
1562346000000,0.003659,0.003666,0.0036758,0.0036543,1639524
1562346060000,0.003666,0.003672,0.00368,0.0036629,2018934
1562346120000,0.003672,0.0036545,0.003672,0.0036545,2593738
1562346180000,0.0036543,0.00364,0.0036622,0.0036368,3953892
1562346240000,0.003648,0.00364,0.003648,0.00364,3821260
1562346300000,0.00364,0.0036229,0.00364,0.0036198,4127409
1562346360000,0.0036254,0.0036233,0.0036497,0.0036231,970189
1562346420000,0.0036428,0.003643,0.003643,0.0036428,119445
1562346480000,0.0036235,0.0036288,0.0036288,0.0036235,154694
1562346540000,0.0036447,0.0036448,0.0036448,0.0036447,803380
1562346600000,0.0036241,0.0036241,0.0036241,0.0036241,13102
1562346660000,0.0036278,0.0036296,0.0036399,0.0036277,268102
1562346720000,0.00363,0.0036303,0.0036303,0.00363,138768
1562346780000,0.003635,0.0036303,0.003635,0.0036303,742897
1562346840000,0.0036303,0.0036237,0.0036339,0.0036236,1425566
1562346900000,0.0036313,0.0036236,0.0036313,0.0036236,2111167
1562346960000,0.0036236,0.0036137,0.0036313,0.0036137,2840666
1562347020000,0.0036137,0.003605,0.003619,0.003605,2218305
1562347080000,0.003605,0.0035874,0.003605,0.00355,7720210
1562347140000,0.003587,0.0035904,0.0036,0.0035837,3293873
1562347200000,0.0035991,0.0035929,0.0035991,0.0035886,1468109
1562347260000,0.0035951,0.0035938,0.0036,0.0035937,1319003
1562347320000,0.0035928,0.0035918,0.0035928,0.0035843,1167560
1562347380000,0.0035849,0.0035911,0.0035937,0.0035835,3640048
1562347440000,0.0035937,0.0036075,0.0036199,0.0035911,2433020
1562347500000,0.0036178,0.0036167,0.0036178,0.0036144,996467
1562347560000,0.0036147,0.0036194,0.0036254,0.0036147,1952539
1562347620000,0.0036166,0.0035954,0.0036339,0.0035679,8510718
1562347680000,0.0035913,0.0035932,0.0035994,0.0035871,964538
1562347740000,0.0035938,0.0035996,0.0035996,0.0035733,1437427
1562347800000,0.0036,0.003599,0.0036055,0.0035954,753003
1562347860000,0.003595,0.0036012,0.0036012,0.003595,151671
1562347920000,0.003599,0.0036015,0.0036098,0.003599,747272
1562347980000,0.0036003,0.0035923,0.0036176,0.0035767,14269830
1562348040000,0.003594,0.0036084,0.0036188,0.0035929,20312152
1562348100000,0.0036065,0.0036181,0.003629,0.0036064,1421051
1562348160000,0.0036166,0.0036252,0.0036358,0.0036141,4219567
1562348220000,0.0036251,0.0036137,0.0036319,0.00358,3814039
1562348280000,0.0036314,0.0036174,0.0036416,0.003599,7334642
1562348340000,0.0036168,0.0036112,0.0036726,0.0036112,3301422
1562348400000,0.0036014,0.0036303,0.0036307,0.0036011,203724
1562348460000,0.0036299,0.0036286,0.0036299,0.0036285,359702
1562348520000,0.0036289,0.0036367,0.0036367,0.003621,610164
1562348580000,0.0036336,0.0036077,0.0036336,0.0036077,85667
1562348640000,0.0036315,0.0036316,0.0036337,0.0036315,54471
1562348700000,0.0036316,0.0036316,0.0036316,0.0036316,0
1562348760000,0.0036337,0.0036216,0.0036338,0.0036216,954730
1562348820000,0.0036307,0.0036302,0.0036307,0.00361,2290220
1562348880000,0.0036244,0.0036216,0.0036386,0.0036216,4021125
1562348940000,0.003616,0.0036143,0.0036218,0.0036143,618435
1562349000000,0.0036141,0.0036234,0.0036238,0.00361,2935256
1562349060000,0.0036237,0.0036288,0.0036342,0.0036237,4135304
1562349120000,0.0036288,0.0036103,0.0036288,0.0036094,2466249
1562349180000,0.0036161,0.0036149,0.0036179,0.0035801,3080896
1562349240000,0.003614,0.0036025,0.0036211,0.0036025,2225054
1562349300000,0.003612,0.00361,0.0036288,0.0036084,685762
1562349360000,0.0036227,0.0036227,0.0036228,0.0036227,498918
1562349420000,0.0036227,0.0036289,0.0036289,0.0036135,287966
1562349480000,0.003628,0.0036204,0.0036289,0.0036204,737366
1562349540000,0.0036222,0.0036276,0.0036276,0.003622,834714
1562349600000,0.0036216,0.0036232,0.0036278,0.0036214,1404139
1562349660000,0.0036234,0.0036279,0.0036279,0.0036117,1035467
1562349720000,0.0036286,0.0036298,0.00363,0.0036286,372472
1562349780000,0.0036298,0.0036298,0.0036298,0.0036298,0
1562349840000,0.0036175,0.0036096,0.0036175,0.0036096,1529392
1562349900000,0.003611,0.003605,0.0036157,0.0035924,1621910
1562349960000,0.003605,0.0036155,0.0036155,0.0036045,617591
1562350020000,0.0036155,0.0036184,0.0036184,0.0036155,3772117
1562350080000,0.0036183,0.0036127,0.0036183,0.0036095,1442793
1562350140000,0.003613,0.0036154,0.003616,0.0036127,2085364
1562350200000,0.0036154,0.0036154,0.003619,0.0036154,2514793
1562350260000,0.0036154,0.0037306,0.0037306,0.0036086,6785239
1562350320000,0.0036104,0.0036052,0.0036485,0.0035847,3743778
1562350380000,0.0036055,0.0035899,0.0036087,0.0035899,1453295
1562350440000,0.0035954,0.0035911,0.0035959,0.0035899,168076
1562350500000,0.0035926,0.0035905,0.0035929,0.0035892,554566
1562350560000,0.0035927,0.0035834,0.0036,0.0035834,1933341
1562350620000,0.0035915,0.0035915,0.0035915,0.003589,1284652
1562350680000,0.0035896,0.0035907,0.0035915,0.0035896,494886
1562350740000,0.0035898,0.0035801,0.0035898,0.0035801,159021
1562350800000,0.003581,0.0035874,0.0035874,0.0035792,691835
1562350860000,0.003584,0.0035865,0.0035865,0.00358,724162
1562350920000,0.0035872,0.0035883,0.0035883,0.0035812,478043
1562350980000,0.0035911,0.003595,0.003595,0.0035911,1474347
1562351040000,0.0035959,0.003596,0.003596,0.0035959,127682
1562351100000,0.0036015,0.0035919,0.0036015,0.0035874,561391
1562351160000,0.0035966,0.003625,0.003625,0.0035966,1650578
1562351220000,0.0036145,0.0036196,0.0036397,0.0036145,855615
1562351280000,0.0036196,0.0036196,0.0036196,0.0036196,0
1562351340000,0.0036196,0.003687,0.003687,0.0036,3043248
1562351400000,0.0036246,0.003628,0.003687,0.0036246,1427011
1562351460000,0.0036363,0.0036365,0.0036558,0.0036363,1903620
1562351520000,0.0036462,0.0036366,0.0036613,0.0036365,408011
1562351580000,0.0036493,0.0036513,0.0036569,0.0036493,139283
1562351640000,0.0036512,0.0036432,0.0036512,0.003625,1128501
1562351700000,0.0036361,0.0036499,0.0036518,0.0036361,57828
1562351760000,0.0036499,0.0036405,0.00365,0.0036405,84119
1562351820000,0.0036407,0.003652,0.003652,0.0036406,589827
1562351880000,0.003652,0.0036336,0.003652,0.0036318,755669
1562351940000,0.0036411,0.0036238,0.0036427,0.0036,2019198
1562352000000,0.0036289,0.0036283,0.003629,0.0036271,758253
1562352060000,0.0036283,0.0036216,0.003629,0.0036204,898957
1562352120000,0.0036287,0.0036311,0.0036311,0.0036287,233673
1562352180000,0.0036406,0.0036331,0.0036406,0.0036331,581611
1562352240000,0.0036405,0.0036464,0.003654,0.0036405,791823
1562352300000,0.0036465,0.0036433,0.0036494,0.0036433,137583
1562352360000,0.0036459,0.0036459,0.0036459,0.0036459,16502
1562352420000,0.0036422,0.0036444,0.0036444,0.0036422,344613
1562352480000,0.0036444,0.0036444,0.0036444,0.0036444,0
1562352540000,0.0036444,0.0036444,0.0036444,0.0036444,0
1562352600000,0.0036444,0.0036355,0.0036444,0.0036303,277200
1562352660000,0.0036356,0.0036353,0.0036356,0.0036353,247539
1562352720000,0.0036354,0.0036353,0.0036354,0.0036353,278999
1562352780000,0.0036354,0.0036426,0.0036426,0.0036354,75163
1562352840000,0.0036426,0.00364,0.0036443,0.00364,606165
1562352900000,0.0036402,0.0036354,0.0036402,0.0036354,1116964
1562352960000,0.0036354,0.0036354,0.0036354,0.0036354,212204
1562353020000,0.0036353,0.00364,0.00364,0.0036353,584826
1562353080000,0.00364,0.00364,0.00364,0.00364,44516
1562353140000,0.00364,0.00364,0.00364,0.00364,648004
1562353200000,0.0036388,0.00364,0.00364,0.0036381,1300068
1562353260000,0.00364,0.00364,0.00364,0.00364,262000
1562353320000,0.00364,0.00364,0.00364,0.00364,82524
1562353380000,0.00364,0.0036431,0.0036458,0.00364,802560
1562353440000,0.0036505,0.0036516,0.0036516,0.0036503,101613
1562353500000,0.0036523,0.0036523,0.0036523,0.0036523,7644
1562353560000,0.003655,0.0036576,0.0036576,0.0036353,1776621
1562353620000,0.0036576,0.0036576,0.0036576,0.0036576,86462
1562353680000,0.0036548,0.0036661,0.0036661,0.0036548,8480
1562353740000,0.0036638,0.0036638,0.0036638,0.0036638,54452
1562353800000,0.0036661,0.0036571,0.0036661,0.0036484,659812
1562353860000,0.0036571,0.0036673,0.0036673,0.0036501,673216
1562353920000,0.0036673,0.0036747,0.003687,0.0036673,42170
1562353980000,0.003675,0.003675,0.003675,0.003675,37840
1562354040000,0.0036759,0.0036558,0.0036759,0.003645,2846283
1562354100000,0.0036558,0.0036772,0.0036791,0.0036558,835929
1562354160000,0.0036747,0.0036746,0.0036803,0.003669,1201185
1562354220000,0.0036746,0.0036746,0.0036746,0.0036746,5260
1562354280000,0.0036707,0.0036706,0.0036707,0.0036706,278880
1562354340000,0.0036663,0.0036749,0.003675,0.0036646,1024892
1562354400000,0.0036749,0.0036749,0.0036749,0.0036749,9123
1562354460000,0.0036748,0.0036749,0.0036749,0.0036688,592557
1562354520000,0.0036698,0.0036676,0.0036698,0.0036676,354069
1562354580000,0.003661,0.003661,0.003661,0.003661,13984
1562354640000,0.0036738,0.003675,0.003675,0.0036738,289427
1562354700000,0.0036744,0.0036585,0.0037,0.0036574,3475926
1562354760000,0.0036662,0.0036664,0.0036664,0.0036588,196324
1562354820000,0.0036664,0.0036607,0.0036664,0.0036508,983164
1562354880000,0.0036543,0.0036614,0.0036624,0.0036543,982446
1562354940000,0.0036622,0.0036622,0.0036622,0.0036622,18702
1562355000000,0.0036604,0.0036604,0.0036604,0.0036604,56091
1562355060000,0.0036604,0.0036604,0.0036604,0.0036604,68298
1562355120000,0.0036613,0.00368,0.00368,0.0036613,7623487
1562355180000,0.00368,0.0036878,0.0037087,0.0036784,7895717
1562355240000,0.0036999,0.0037062,0.003715,0.0036906,3960436
1562355300000,0.0037097,0.0037099,0.00372,0.0037007,3943009
1562355360000,0.00371,0.0037,0.003717,0.0036999,3452269
1562355420000,0.0037078,0.0036958,0.0037091,0.0036958,3660204
1562355480000,0.0037021,0.0036881,0.0037025,0.0036881,1201155
1562355540000,0.0037236,0.0037236,0.0037236,0.0037236,5400
1562355600000,0.0036911,0.0036975,0.0037073,0.0036911,836149
1562355660000,0.0036975,0.0036976,0.0036977,0.0036975,1217365
1562355720000,0.0036993,0.0036944,0.0037,0.0036789,4253356
1562355780000,0.0036944,0.0036944,0.0036964,0.0036868,1524806
1562355840000,0.0036959,0.0036865,0.0036968,0.0036865,1055840
1562355900000,0.0036942,0.0037016,0.003707,0.0036925,1570582
1562355960000,0.0037009,0.0036944,0.0037009,0.0036944,396682
1562356020000,0.003693,0.0037073,0.0037073,0.003693,1867219
1562356080000,0.0037025,0.003697,0.0037071,0.0036969,383087
1562356140000,0.0036928,0.00368,0.003696,0.00368,1814523
1562356200000,0.0036802,0.0036802,0.0036802,0.0036802,54009
1562356260000,0.003688,0.00369,0.00372,0.0036838,1720033
1562356320000,0.0036852,0.0036801,0.0036852,0.0036801,507483
1562356380000,0.0036828,0.0036828,0.0036828,0.0036828,787995
1562356440000,0.0036828,0.0036956,0.0036976,0.0036828,132848
1562356500000,0.0036881,0.003715,0.003715,0.003685,1003974
1562356560000,0.0037147,0.0036999,0.0037147,0.0036983,955330
1562356620000,0.0036999,0.003696,0.0036999,0.0036881,787499
1562356680000,0.0036955,0.0036882,0.0036955,0.0036882,163975
1562356740000,0.0036939,0.0036881,0.0036939,0.0036881,1198518
1562356800000,0.0036883,0.0036882,0.0036883,0.0036882,3323
1562356860000,0.0036883,0.0036949,0.003695,0.0036882,147860
1562356920000,0.003695,0.0036956,0.0037028,0.003695,59747
1562356980000,0.0036956,0.0036956,0.0036956,0.0036956,0
1562357040000,0.0037095,0.0037077,0.0037096,0.0036949,306738
1562357100000,0.0036994,0.003707,0.003707,0.0036967,776995
1562357160000,0.003705,0.003704,0.003705,0.003704,60224
1562357220000,0.0037062,0.0037134,0.0037134,0.0037062,532411
1562357280000,0.00371,0.0037121,0.0037121,0.0037062,396761
